id	hate_type	hate_severity	to_whom	model
316710	Abusive	Mild	Organization	csebuetnlp/banglabert
213786	None	Little to None	None	csebuetnlp/banglabert
16106	Religious Hate	Little to None	None	csebuetnlp/banglabert
403861	None	Little to None	None	csebuetnlp/banglabert
626776	None	Little to None	None	csebuetnlp/banglabert
797572	Abusive	Mild	Community	csebuetnlp/banglabert
786348	None	Little to None	None	csebuetnlp/banglabert
391499	None	Little to None	None	csebuetnlp/banglabert
415302	None	Little to None	None	csebuetnlp/banglabert
574160	None	Little to None	None	csebuetnlp/banglabert
214005	Profane	Severe	Individual	csebuetnlp/banglabert
153930	Abusive	Little to None	None	csebuetnlp/banglabert
73055	Profane	Severe	Organization	csebuetnlp/banglabert
3685	None	Little to None	None	csebuetnlp/banglabert
837050	Abusive	Mild	Individual	csebuetnlp/banglabert
61904	None	Little to None	None	csebuetnlp/banglabert
198557	None	Little to None	None	csebuetnlp/banglabert
498997	Profane	Severe	Individual	csebuetnlp/banglabert
193809	None	Little to None	None	csebuetnlp/banglabert
748796	None	Little to None	None	csebuetnlp/banglabert
911814	Abusive	Little to None	None	csebuetnlp/banglabert
47629	None	Little to None	None	csebuetnlp/banglabert
78765	None	Little to None	None	csebuetnlp/banglabert
170734	Profane	Severe	Individual	csebuetnlp/banglabert
797101	Profane	Severe	Community	csebuetnlp/banglabert
306050	Abusive	Mild	Organization	csebuetnlp/banglabert
540555	None	Little to None	None	csebuetnlp/banglabert
573177	None	Little to None	None	csebuetnlp/banglabert
16318	Political Hate	Severe	Community	csebuetnlp/banglabert
772051	None	Little to None	None	csebuetnlp/banglabert
743450	None	Little to None	None	csebuetnlp/banglabert
93486	None	Little to None	None	csebuetnlp/banglabert
204987	None	Little to None	None	csebuetnlp/banglabert
864370	None	Little to None	None	csebuetnlp/banglabert
537989	None	Little to None	None	csebuetnlp/banglabert
161323	None	Little to None	None	csebuetnlp/banglabert
768666	Political Hate	Severe	Society	csebuetnlp/banglabert
712587	None	Little to None	None	csebuetnlp/banglabert
87624	None	Little to None	None	csebuetnlp/banglabert
622514	None	Little to None	None	csebuetnlp/banglabert
110401	None	Little to None	None	csebuetnlp/banglabert
576806	None	Little to None	None	csebuetnlp/banglabert
176578	None	Little to None	None	csebuetnlp/banglabert
402835	Political Hate	Mild	Organization	csebuetnlp/banglabert
347841	Profane	Mild	Individual	csebuetnlp/banglabert
783575	Abusive	Little to None	None	csebuetnlp/banglabert
193923	None	Little to None	Organization	csebuetnlp/banglabert
407816	None	Little to None	None	csebuetnlp/banglabert
754902	Abusive	Mild	Community	csebuetnlp/banglabert
869425	Profane	Severe	Individual	csebuetnlp/banglabert
225853	Political Hate	Mild	Organization	csebuetnlp/banglabert
279642	None	Little to None	None	csebuetnlp/banglabert
592407	None	Little to None	None	csebuetnlp/banglabert
361078	None	Little to None	None	csebuetnlp/banglabert
873621	None	Little to None	None	csebuetnlp/banglabert
842492	None	Little to None	None	csebuetnlp/banglabert
188130	Political Hate	Mild	Organization	csebuetnlp/banglabert
920004	None	Little to None	None	csebuetnlp/banglabert
356369	None	Little to None	Society	csebuetnlp/banglabert
638332	None	Little to None	None	csebuetnlp/banglabert
339871	None	Little to None	None	csebuetnlp/banglabert
422897	None	Little to None	None	csebuetnlp/banglabert
689215	None	Little to None	None	csebuetnlp/banglabert
192113	Political Hate	Mild	Individual	csebuetnlp/banglabert
370198	None	Little to None	Society	csebuetnlp/banglabert
237652	Political Hate	Mild	Organization	csebuetnlp/banglabert
502483	None	Little to None	None	csebuetnlp/banglabert
404032	None	Little to None	None	csebuetnlp/banglabert
706865	None	Little to None	None	csebuetnlp/banglabert
528970	None	Little to None	None	csebuetnlp/banglabert
511557	None	Little to None	None	csebuetnlp/banglabert
288760	Political Hate	Mild	Organization	csebuetnlp/banglabert
930584	None	Little to None	None	csebuetnlp/banglabert
716604	Abusive	Mild	Community	csebuetnlp/banglabert
209132	Profane	Severe	Individual	csebuetnlp/banglabert
643463	Political Hate	Mild	Organization	csebuetnlp/banglabert
449380	None	Little to None	None	csebuetnlp/banglabert
462089	Abusive	Severe	Individual	csebuetnlp/banglabert
807418	None	Little to None	None	csebuetnlp/banglabert
844999	Abusive	Mild	Society	csebuetnlp/banglabert
116809	None	Little to None	None	csebuetnlp/banglabert
798398	None	Little to None	None	csebuetnlp/banglabert
571713	Abusive	Mild	Organization	csebuetnlp/banglabert
104993	Political Hate	Little to None	Organization	csebuetnlp/banglabert
73504	None	Little to None	None	csebuetnlp/banglabert
744976	None	Little to None	None	csebuetnlp/banglabert
786776	Abusive	Little to None	Society	csebuetnlp/banglabert
517151	None	Little to None	None	csebuetnlp/banglabert
228467	None	Little to None	None	csebuetnlp/banglabert
711529	None	Little to None	None	csebuetnlp/banglabert
133630	None	Little to None	None	csebuetnlp/banglabert
892817	Abusive	Mild	Individual	csebuetnlp/banglabert
15587	Political Hate	Mild	Organization	csebuetnlp/banglabert
746885	None	Little to None	None	csebuetnlp/banglabert
388610	None	Little to None	None	csebuetnlp/banglabert
569875	None	Little to None	None	csebuetnlp/banglabert
619363	None	Little to None	None	csebuetnlp/banglabert
232667	Political Hate	Mild	Community	csebuetnlp/banglabert
203527	None	Little to None	None	csebuetnlp/banglabert
177262	None	Little to None	None	csebuetnlp/banglabert
484446	None	Little to None	None	csebuetnlp/banglabert
397335	None	Little to None	Individual	csebuetnlp/banglabert
344074	None	Little to None	Organization	csebuetnlp/banglabert
112702	Political Hate	Mild	Organization	csebuetnlp/banglabert
316577	None	Little to None	None	csebuetnlp/banglabert
185341	Political Hate	Mild	Organization	csebuetnlp/banglabert
778849	Profane	Severe	None	csebuetnlp/banglabert
226116	None	Mild	Individual	csebuetnlp/banglabert
627599	None	Little to None	None	csebuetnlp/banglabert
915497	Abusive	Mild	Individual	csebuetnlp/banglabert
19709	Abusive	Mild	Individual	csebuetnlp/banglabert
904157	None	Little to None	None	csebuetnlp/banglabert
445126	None	Little to None	None	csebuetnlp/banglabert
795550	None	Little to None	None	csebuetnlp/banglabert
358359	None	Little to None	None	csebuetnlp/banglabert
869256	Profane	Severe	Community	csebuetnlp/banglabert
912382	None	Little to None	None	csebuetnlp/banglabert
334303	None	Severe	None	csebuetnlp/banglabert
572465	None	Little to None	None	csebuetnlp/banglabert
792708	None	Mild	Individual	csebuetnlp/banglabert
829977	None	Little to None	None	csebuetnlp/banglabert
10084	None	Little to None	None	csebuetnlp/banglabert
114377	Profane	Severe	Organization	csebuetnlp/banglabert
174499	Profane	Severe	Community	csebuetnlp/banglabert
772600	None	Little to None	None	csebuetnlp/banglabert
815939	None	Little to None	None	csebuetnlp/banglabert
210779	Political Hate	Mild	Organization	csebuetnlp/banglabert
232512	Abusive	Mild	Individual	csebuetnlp/banglabert
752965	None	Little to None	None	csebuetnlp/banglabert
902112	None	Little to None	Individual	csebuetnlp/banglabert
386496	None	Little to None	None	csebuetnlp/banglabert
888381	None	Little to None	None	csebuetnlp/banglabert
549623	None	Little to None	None	csebuetnlp/banglabert
387440	Abusive	Mild	Organization	csebuetnlp/banglabert
205075	None	Little to None	None	csebuetnlp/banglabert
443396	None	Little to None	Society	csebuetnlp/banglabert
286646	None	Little to None	None	csebuetnlp/banglabert
233281	Abusive	Mild	Organization	csebuetnlp/banglabert
76617	Profane	Severe	Organization	csebuetnlp/banglabert
844136	None	Little to None	None	csebuetnlp/banglabert
614346	None	Little to None	None	csebuetnlp/banglabert
650675	Abusive	Little to None	Individual	csebuetnlp/banglabert
710487	Abusive	Little to None	Community	csebuetnlp/banglabert
639974	None	Little to None	Society	csebuetnlp/banglabert
120461	None	Little to None	None	csebuetnlp/banglabert
779200	Abusive	Severe	Individual	csebuetnlp/banglabert
24935	None	Little to None	None	csebuetnlp/banglabert
656921	None	Little to None	None	csebuetnlp/banglabert
697637	None	Little to None	None	csebuetnlp/banglabert
241306	None	Little to None	None	csebuetnlp/banglabert
320725	None	Little to None	None	csebuetnlp/banglabert
817929	None	Little to None	None	csebuetnlp/banglabert
428614	None	Little to None	None	csebuetnlp/banglabert
265909	None	Little to None	None	csebuetnlp/banglabert
846600	None	Little to None	None	csebuetnlp/banglabert
557248	None	Little to None	None	csebuetnlp/banglabert
73633	None	Little to None	None	csebuetnlp/banglabert
259403	None	Little to None	None	csebuetnlp/banglabert
792206	None	Little to None	None	csebuetnlp/banglabert
8453	None	Little to None	None	csebuetnlp/banglabert
312281	None	Little to None	None	csebuetnlp/banglabert
242867	Abusive	Mild	Individual	csebuetnlp/banglabert
184018	None	Little to None	None	csebuetnlp/banglabert
122742	None	Little to None	None	csebuetnlp/banglabert
315150	Abusive	Little to None	None	csebuetnlp/banglabert
807931	Abusive	Little to None	Society	csebuetnlp/banglabert
857167	Abusive	Little to None	Society	csebuetnlp/banglabert
244090	Political Hate	Severe	Individual	csebuetnlp/banglabert
683490	None	Little to None	None	csebuetnlp/banglabert
149901	None	Little to None	None	csebuetnlp/banglabert
665915	None	Little to None	None	csebuetnlp/banglabert
667068	None	Little to None	None	csebuetnlp/banglabert
291602	Profane	Severe	Individual	csebuetnlp/banglabert
29995	Profane	Severe	Organization	csebuetnlp/banglabert
711354	None	Little to None	None	csebuetnlp/banglabert
317863	None	Little to None	None	csebuetnlp/banglabert
384929	None	Little to None	None	csebuetnlp/banglabert
620146	None	Little to None	None	csebuetnlp/banglabert
879389	None	Little to None	Society	csebuetnlp/banglabert
438732	None	Little to None	None	csebuetnlp/banglabert
602579	Political Hate	Little to None	Individual	csebuetnlp/banglabert
138734	None	Little to None	None	csebuetnlp/banglabert
489540	None	Little to None	None	csebuetnlp/banglabert
183626	None	Little to None	None	csebuetnlp/banglabert
411408	None	Little to None	None	csebuetnlp/banglabert
342776	None	Little to None	None	csebuetnlp/banglabert
366955	None	Little to None	None	csebuetnlp/banglabert
34917	None	Little to None	None	csebuetnlp/banglabert
135629	Profane	Severe	Community	csebuetnlp/banglabert
580182	Political Hate	Little to None	Organization	csebuetnlp/banglabert
384710	None	Little to None	None	csebuetnlp/banglabert
797535	None	Little to None	None	csebuetnlp/banglabert
872350	None	Little to None	None	csebuetnlp/banglabert
928365	None	Little to None	None	csebuetnlp/banglabert
850189	None	Little to None	None	csebuetnlp/banglabert
701965	None	Little to None	None	csebuetnlp/banglabert
696396	None	Little to None	None	csebuetnlp/banglabert
930963	None	Little to None	None	csebuetnlp/banglabert
367753	Abusive	Severe	Society	csebuetnlp/banglabert
808574	Abusive	Little to None	None	csebuetnlp/banglabert
508367	None	Little to None	None	csebuetnlp/banglabert
762552	None	Severe	None	csebuetnlp/banglabert
923107	None	Little to None	None	csebuetnlp/banglabert
103677	Political Hate	Severe	Individual	csebuetnlp/banglabert
764559	Political Hate	Mild	None	csebuetnlp/banglabert
186027	Profane	Severe	Individual	csebuetnlp/banglabert
730417	None	Little to None	None	csebuetnlp/banglabert
547096	Abusive	Mild	Organization	csebuetnlp/banglabert
589698	None	Little to None	None	csebuetnlp/banglabert
932119	None	Little to None	None	csebuetnlp/banglabert
361130	None	Little to None	None	csebuetnlp/banglabert
771994	None	Little to None	None	csebuetnlp/banglabert
800273	None	Little to None	None	csebuetnlp/banglabert
929113	None	Little to None	None	csebuetnlp/banglabert
612681	None	Little to None	None	csebuetnlp/banglabert
540886	Religious Hate	Mild	None	csebuetnlp/banglabert
76530	None	Little to None	None	csebuetnlp/banglabert
368360	Political Hate	Mild	Society	csebuetnlp/banglabert
42627	Abusive	Severe	Individual	csebuetnlp/banglabert
655922	None	Little to None	None	csebuetnlp/banglabert
830422	None	Little to None	None	csebuetnlp/banglabert
707371	Abusive	Little to None	None	csebuetnlp/banglabert
624343	Profane	Severe	Community	csebuetnlp/banglabert
315838	None	Little to None	None	csebuetnlp/banglabert
663306	None	Little to None	None	csebuetnlp/banglabert
341734	None	Little to None	None	csebuetnlp/banglabert
587897	None	Little to None	None	csebuetnlp/banglabert
731597	Political Hate	Mild	Society	csebuetnlp/banglabert
878430	None	Little to None	None	csebuetnlp/banglabert
157600	None	Little to None	None	csebuetnlp/banglabert
282324	Political Hate	Mild	Organization	csebuetnlp/banglabert
110982	Political Hate	Mild	Organization	csebuetnlp/banglabert
256834	Political Hate	Mild	Individual	csebuetnlp/banglabert
460441	None	Little to None	None	csebuetnlp/banglabert
502882	None	Little to None	None	csebuetnlp/banglabert
270483	None	Little to None	None	csebuetnlp/banglabert
564502	None	Little to None	None	csebuetnlp/banglabert
545027	None	Little to None	None	csebuetnlp/banglabert
705820	None	Little to None	None	csebuetnlp/banglabert
223074	None	Little to None	None	csebuetnlp/banglabert
712563	None	Little to None	None	csebuetnlp/banglabert
786291	Abusive	Mild	Organization	csebuetnlp/banglabert
406086	None	Little to None	None	csebuetnlp/banglabert
212373	Political Hate	Severe	Organization	csebuetnlp/banglabert
772011	Profane	Severe	Individual	csebuetnlp/banglabert
62598	Political Hate	Mild	Organization	csebuetnlp/banglabert
759710	Abusive	Little to None	Community	csebuetnlp/banglabert
124726	None	Little to None	None	csebuetnlp/banglabert
885039	None	Little to None	None	csebuetnlp/banglabert
890300	None	Little to None	None	csebuetnlp/banglabert
837166	None	Little to None	None	csebuetnlp/banglabert
261577	None	Little to None	None	csebuetnlp/banglabert
852824	None	Little to None	None	csebuetnlp/banglabert
773153	None	Little to None	None	csebuetnlp/banglabert
325882	Political Hate	Mild	Organization	csebuetnlp/banglabert
539356	None	Little to None	None	csebuetnlp/banglabert
685958	None	Little to None	None	csebuetnlp/banglabert
443019	None	Little to None	None	csebuetnlp/banglabert
522542	None	Little to None	None	csebuetnlp/banglabert
100317	Political Hate	Mild	Individual	csebuetnlp/banglabert
697605	None	Little to None	None	csebuetnlp/banglabert
188408	Abusive	Mild	Community	csebuetnlp/banglabert
831237	None	Little to None	None	csebuetnlp/banglabert
342024	None	Little to None	None	csebuetnlp/banglabert
771583	None	Little to None	None	csebuetnlp/banglabert
648562	None	Little to None	None	csebuetnlp/banglabert
726880	Political Hate	Mild	Society	csebuetnlp/banglabert
456802	None	Little to None	None	csebuetnlp/banglabert
840797	None	Little to None	Individual	csebuetnlp/banglabert
507214	None	Little to None	None	csebuetnlp/banglabert
581617	None	Little to None	None	csebuetnlp/banglabert
498531	Abusive	Severe	Society	csebuetnlp/banglabert
668888	Political Hate	Little to None	None	csebuetnlp/banglabert
794630	None	Little to None	None	csebuetnlp/banglabert
57793	Abusive	Mild	Organization	csebuetnlp/banglabert
349916	None	Little to None	None	csebuetnlp/banglabert
145312	None	Little to None	None	csebuetnlp/banglabert
645718	None	Little to None	None	csebuetnlp/banglabert
315530	Profane	Severe	Community	csebuetnlp/banglabert
85788	None	Little to None	None	csebuetnlp/banglabert
374045	Abusive	Severe	Community	csebuetnlp/banglabert
18416	None	Little to None	None	csebuetnlp/banglabert
85902	None	Little to None	None	csebuetnlp/banglabert
2092	None	Little to None	None	csebuetnlp/banglabert
632466	None	Little to None	None	csebuetnlp/banglabert
808144	None	Little to None	None	csebuetnlp/banglabert
