id	hate_severity	model
334371	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
534473	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
829478	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
267938	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
445606	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
149825	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
612611	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
871288	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
411109	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
889149	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
513353	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
121570	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
891922	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
268168	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
867117	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
120973	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
873179	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
518099	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
880398	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
827558	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
451773	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
41409	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
541252	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
675917	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
258799	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
306333	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845041	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
764962	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
165973	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
708370	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
613387	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804378	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
321935	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
63958	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
574344	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
678964	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
184731	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
179944	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
125129	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
753694	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
564705	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
652337	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
216697	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
684937	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
501350	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
658231	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
369588	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
345742	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
93590	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
495717	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
937539	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
570109	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
311860	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
284407	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
31982	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
560656	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
426198	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
646184	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
473885	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
317283	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
550307	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
273606	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
396498	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
387800	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
498444	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
97961	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
277788	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
326256	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
595703	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
854668	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
764227	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
10943	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
507582	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
19400	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
4722	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804500	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
901349	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
661662	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
933876	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
274649	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
27399	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
455918	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
322740	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
540530	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
545674	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
313539	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
8487	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
171927	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
929324	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
162003	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
317480	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
498560	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
701936	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
228943	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
122928	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
710435	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
630632	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
631884	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
51337	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
835036	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
66570	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
923274	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
599005	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
478501	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
11936	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
559912	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
337098	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
632474	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
20239	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
319146	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
174566	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
87984	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
53650	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
367190	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
567906	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
419979	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
73704	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
229624	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
218878	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
1015	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65167	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
465570	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
6465	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
622913	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
600217	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
410574	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
865811	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
622944	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
891086	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
904147	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
35085	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
148433	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
102215	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
719481	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
843745	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
937006	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
459105	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
220877	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
935770	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
74514	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
7029	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
487711	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
200706	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
355615	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
122490	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
421149	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
839488	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
635770	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
619035	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
380595	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
789897	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
103584	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
205731	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
556690	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
20163	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
887803	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
521652	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
609416	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484815	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
320638	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
530089	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
800714	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
810049	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
164481	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
162373	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
653976	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
533478	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
311161	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
105260	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
92324	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65012	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
380009	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
112591	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
787484	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
361415	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
936093	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
719329	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
231333	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
142320	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
858204	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
263067	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
63819	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
775378	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
409939	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
716485	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
761526	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
886472	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
152645	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
221364	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
556506	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
236533	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
4379	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
307516	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
787815	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
31923	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
512921	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
650522	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
416627	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
272517	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
289810	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
421983	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
514310	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
379021	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
502889	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
568411	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
99250	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
914889	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
340597	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
83400	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
703754	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
61782	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
365423	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
728829	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
191066	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
103470	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
290333	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
558332	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
482595	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
735663	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
118805	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
811159	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
761370	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
587816	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484019	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
461001	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
170739	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
209203	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
346806	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
117959	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
536538	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
